t_const,season_num,episode_num
tt0367344,1,12
tt0367344,1,14
tt0367344,1,7
tt0367344,1,6
tt0367344,1,8
tt0367344,1,5
tt0367344,1,11
tt0367344,1,10
tt0367344,1,2
tt0367344,1,16
tt0367344,1,9
tt0092381,4,4
tt0092381,1,12
tt0092381,5,20
tt0092381,5,19
tt0092381,1,18
tt0092381,5,22
tt0092381,2,3
tt0092381,1,19
tt0092381,1,7
tt0092381,1,6
tt0092381,1,14
tt0092381,3,18
tt0092381,3,26
tt0092381,5,8
tt0092381,5,10
tt0092381,4,13
tt0092381,3,5
tt0092381,3,25
tt0092381,3,3
tt0092381,5,7
tt0092381,4,3
tt0092381,4,1
tt0092381,1,1
tt0092381,1,11
tt0092381,1,20
tt0092381,3,19
tt0092381,5,18
tt0092381,5,5
tt0092381,4,16
tt0092381,1,21
tt0092381,4,10
tt0092381,4,12
tt0092381,3,1
tt0092381,4,20
tt0092381,1,17
tt0092381,3,16
tt0092381,5,4
tt0092381,2,2
tt0092381,4,14
tt0092381,3,21
tt0092381,3,12
tt0092381,2,6
tt0092381,3,6
tt0092381,1,13
tt0092381,4,18
tt0092381,4,22
tt0092381,5,12
tt0092381,1,16
tt0092381,5,9
tt0092381,1,3
tt0092381,4,11
tt0092381,3,10
tt0092381,1,9
tt0092381,1,5
tt0092381,4,7
tt0092381,4,6
tt0092381,3,17
tt0092381,3,24
tt0092381,3,9
tt0092381,4,23
tt0092381,4,8
tt0092381,5,21
tt0092381,3,14
tt0092381,4,5
tt0092381,3,7
tt0092381,5,17
tt0092381,2,5
tt0092381,4,15
tt0092381,3,20
tt0092381,1,22
tt0092381,4,19
tt0092381,2,9
tt0092381,5,11
tt0092381,1,10
tt0092381,2,10
tt0092381,2,7
tt0092381,5,13
tt0092381,5,14
tt0092381,5,3
tt0092381,3,8
tt0092381,3,2
tt0092381,1,8
tt0092381,1,4
tt0092381,4,2
tt0092381,3,4
tt0092381,5,16
tt0092381,2,8
tt0092381,5,6
tt0092381,4,21
tt0092381,3,11
tt0092381,1,15
tt0092381,5,1
tt0092381,5,2
tt0092381,3,15
tt0092381,2,4
tt0092381,2,1
tt0092381,4,17
tt0092381,3,23
tt0092381,3,13
tt0092381,5,15
tt0092381,3,22
tt0112023,1,3
tt0112023,1,2
tt0112023,2,13
tt0415456,1,10
tt0415456,1,11
tt0415456,1,8
tt0415456,2,3
tt0415456,1,9
tt0415456,1,13
tt0415456,1,12
tt0415456,1,6
tt0415456,2,7
tt0415456,2,5
tt0415456,1,1
tt0415456,1,3
tt0415456,1,5
tt0415456,1,2
tt0415456,1,7
tt0415456,2,2
tt0415456,2,4
tt0415456,2,1
tt0415456,1,4
tt0381772,1,3
tt0366036,1,8
tt0279881,1,1
tt0279881,1,2
tt0279881,1,3
tt0279881,1,4
tt0279881,1,5
tt0240273,1,2
tt0220239,1,115
tt0220239,1,95
tt0220239,1,102
tt0220239,1,113
tt0220239,1,106
tt0220239,1,103
tt0220239,1,91
tt0220239,1,110
tt0220239,1,94
tt0220239,1,121
tt0266154,NULL,NULL
tt0075519,1,10
tt0075519,1,20
tt0075519,1,4
tt0075519,1,17
tt0075519,1,19
tt0075519,1,12
tt0075519,1,3
tt0075519,1,9
tt0115221,1,11
tt0115221,1,10
tt0115221,1,12
tt0115221,1,16
tt0115221,2,17
tt0115221,3,20
tt0115221,5,12
tt0115221,1,6
tt0115221,5,10
tt0115221,4,16
tt0115221,1,20
tt0115221,3,12
tt0115221,1,3
tt0115221,5,6
tt0115221,3,17
tt0115221,3,10
tt0115221,2,15
tt0115221,5,9
tt0115221,2,6
tt0115221,2,8
tt0115221,3,2
tt0115221,5,2
tt0115221,4,13
tt0115221,3,18
tt0115221,3,19
tt0115221,3,14
tt0115221,2,1
tt0115221,4,14
tt0115221,4,11
tt0115221,4,8
tt0115221,3,6
tt0115221,4,15
tt0115221,4,7
tt0115221,4,18
tt0115221,2,22
tt0115221,4,4
tt0115221,1,14
tt0115221,4,22
tt0115221,1,13
tt0115221,5,5
tt0115221,2,21
tt0115221,1,21
tt0115221,5,8
tt0115221,2,5
tt0115221,3,5
tt0115221,2,18
tt0115221,3,1
tt0115221,4,21
tt0115221,4,10
tt0115221,3,7
tt0115221,4,1
tt0115221,1,8
tt0115221,4,9
tt0115221,1,15
tt0115221,3,3
tt0115221,2,7
tt0115221,2,9
tt0115221,4,20
tt0115221,5,1
tt0115221,2,4
tt0115221,2,14
tt0115221,4,17
tt0115221,2,16
tt0115221,1,1
tt0115221,4,3
tt0115221,4,23
tt0115221,4,24
tt0115221,4,19
tt0115221,1,22
tt0115221,3,13
tt0115221,1,9
tt0115221,5,3
tt0115221,5,4
tt0115221,5,7
tt0115221,2,13
tt0115221,1,19
tt0115221,1,7
tt0115221,4,12
tt0115221,2,12
tt0115221,3,4
tt0115221,3,11
tt0115221,2,2
tt0115221,2,20
tt0115221,1,2
tt0115221,2,3
tt0115221,3,9
tt0115221,4,6
tt0115221,1,18
tt0115221,2,11
tt0115221,2,10
tt0115221,3,16
tt0115221,1,5
tt0115221,3,8
tt0115221,1,17
tt0115221,3,15
tt0115221,1,4
tt0115221,4,5
tt0305044,1,13
tt0305044,1,16
tt0305044,1,17
tt0305044,1,3
tt0305044,1,4
tt0305044,1,5
tt0305044,1,6
tt0305044,2,1
tt0305044,2,10
tt0305044,2,12
tt0305044,2,18
tt0305044,2,19
tt0305044,2,23
tt0305044,2,22
tt0305044,2,7
tt0305044,2,9
tt0305044,3,1
tt0305044,3,11
tt0305044,3,14
tt0305044,3,15
tt0305044,3,19
tt0305044,3,21
tt0305044,2,17
tt0305044,3,2
tt0305044,3,18
tt0305044,1,7
tt0305044,2,20
tt0305044,2,5
tt0305044,1,9
tt0305044,3,5
tt0305044,3,4
tt0305044,2,6
tt0305044,3,3
tt0305044,NULL,NULL
tt0305044,2,16
tt0305044,2,8
tt0305044,3,6
tt0305044,3,7
tt0305044,1,15
tt0305044,1,8
tt0305044,2,21
tt0305044,3,20
tt0305044,2,4
tt0382444,1,4
tt0382444,1,7
tt0382444,1,5
tt0382444,2,5
tt0382444,1,3
tt0382444,1,8
tt0382444,2,3
tt0382444,1,1
tt0382444,1,9
tt0382444,1,10
tt0382444,2,2
tt0382444,2,4
tt0421374,1,1
tt0421374,1,6
tt0429379,1,13
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0429379,NULL,NULL
tt0439932,1,0
tt0283745,NULL,NULL
tt0047745,2,24
tt0047745,3,13
tt0047745,2,15
tt0047745,2,14
tt0047745,3,6
tt0047745,3,11
tt0047745,1,17
tt0047745,1,28
tt0047745,2,3
tt0047745,1,16
tt0047745,2,6
tt0047745,2,9
tt0047745,1,18
tt0047745,2,21
tt0047745,3,2
tt0047745,3,12
tt0047745,3,7
tt0047745,2,2
tt0047745,1,22
tt0047745,2,23
tt0047745,2,10
tt0047745,1,2
tt0047745,2,30
tt0047745,3,15
tt0047745,2,12
tt0047745,3,24
tt0047745,1,13
tt0047745,1,4
tt0047745,1,32
tt0047745,2,20
tt0047745,1,25
tt0047745,2,5
tt0047745,1,5
tt0047745,2,28
tt0047745,3,21
tt0047745,2,25
tt0047745,3,14
tt0047745,1,10
tt0047745,2,33
tt0047745,2,7
tt0047745,1,24
tt0047745,2,29
tt0047745,3,22
tt0047745,1,19
tt0047745,1,8
tt0047745,2,18
tt0047745,3,17
tt0047745,1,11
tt0047745,3,5
tt0047745,1,29
tt0047745,1,30
tt0047745,2,22
tt0047745,1,31
tt0047745,1,7
tt0047745,3,19
tt0047745,1,1
tt0047745,2,1
tt0047745,3,4
tt0047745,3,20
tt0047745,1,3
tt0047745,3,10
tt0047745,2,19
tt0047745,1,35
tt0047745,1,21
tt0047745,1,12
tt0047745,3,23
tt0047745,1,20
tt0047745,2,16
tt0047745,2,31
tt0047745,3,3
tt0047745,2,11
tt0047745,1,27
tt0047745,3,9
tt0047745,1,34
tt0047745,2,26
tt0047745,3,8
tt0047745,1,9
tt0047745,1,6
tt0047745,1,26
tt0047745,1,23
tt0047745,3,1
tt0047745,2,4
tt0047745,2,27
tt0047745,1,33
tt0047745,3,16
tt0047745,2,17
tt0047745,2,8
tt0047745,2,13
tt0047745,1,14
tt0046612,NULL,NULL
tt0162813,1,1
tt0162813,1,8
tt0162813,1,5
tt0162813,1,2
tt0162813,1,6
tt0162813,1,3
tt0162813,1,4
tt0162813,1,7
tt0173563,1,7
tt0173563,1,8
tt0173563,1,1
tt0173563,1,12
tt0173563,1,9
tt0173563,1,4
tt0173563,1,5
tt0173563,1,11
tt0173563,1,3
tt0173563,1,6
tt0173563,1,10
tt0173563,1,2
tt0173563,1,13
tt0108819,1,9
tt0108819,2,1
tt0108819,1,8
tt0108819,1,3
tt0108819,2,11
tt0108819,2,10
tt0108819,1,12
tt0108819,2,8
tt0108819,2,13
tt0108819,1,7
tt0108819,2,9
tt0108819,1,11
tt0108819,2,3
tt0108819,1,4
tt0108819,1,1
tt0108819,2,5
tt0108819,1,2
tt0108819,1,5
tt0108819,2,4
tt0108819,2,2
tt0108819,1,6
tt0108819,1,10
tt0377200,NULL,NULL
tt0377200,NULL,NULL
tt0375353,1,2
tt0375353,1,1
tt0375353,1,7
tt0375353,1,13
tt0375353,1,6
tt0375353,1,10
tt0066672,1,4
tt0066672,1,16
tt0066672,1,2
tt0066672,1,8
tt0066672,1,21
tt0066672,1,18
tt0066672,1,9
tt0066672,1,10
tt0066672,1,25
tt0066672,1,6
tt0066672,1,3
tt0066672,1,23
tt0066672,1,22
tt0066672,1,11
tt0066672,1,17
tt0066672,1,19
tt0066672,1,15
tt0066672,1,26
tt0066672,1,13
tt0066672,1,20
tt0066672,1,7
tt0066672,1,12
tt0066672,1,14
tt0066672,1,5
tt0066672,1,1
tt0066672,1,24
tt0078631,1,4
tt0078631,2,10
tt0078631,2,11
tt0078631,1,6
tt0078631,2,3
tt0078631,1,5
tt0437012,NULL,NULL
tt0380914,NULL,NULL
tt0380914,NULL,NULL
tt0380914,NULL,NULL
tt0380914,NULL,NULL
tt0329859,1,11
tt0329859,1,7
tt0329859,NULL,NULL
tt0329859,2,4
tt0329859,2,5
tt0329859,2,8
tt0329859,2,9
tt0329859,2,13
tt0329859,2,11
tt0329859,2,12
tt0329859,2,10
tt0362350,1,1
tt0412152,NULL,NULL
tt0412152,NULL,NULL
tt0290965,NULL,NULL
tt0372072,1,1
tt0372072,1,3
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0344663,NULL,NULL
tt0059998,1,1
tt0059998,1,2
tt0059998,1,3
tt0059998,1,4
tt0059998,1,9
tt0219441,1,1
tt0108820,1,124
tt0098833,4,4
tt0098833,3,6
tt0098833,3,2
tt0098833,1,2
tt0098833,3,4
tt0098833,2,4
tt0098833,3,3
tt0098833,4,3
tt0098833,1,4
tt0098833,1,1
tt0098833,4,2
tt0098833,4,1
tt0098833,3,1
tt0098833,2,1
tt0098833,3,5
tt0098833,2,2
tt0098833,2,3
tt0098833,4,6
tt0098833,2,5
tt0098833,1,3
tt0098833,4,5
tt0098833,1,5
tt0098833,2,6
tt0112025,1,8
tt0112025,1,13
tt0112025,1,12
tt0112025,1,4
tt0112025,2,11
tt0112025,1,10
tt0112025,1,9
tt0112025,1,7
tt0112025,2,14
tt0112025,1,11
tt0112025,2,10
tt0112025,2,4
tt0112025,2,7
tt0112025,1,17
tt0112025,2,13
tt0112025,1,3
tt0112025,2,5
tt0112025,2,19
tt0112025,2,22
tt0112025,2,1
tt0112025,1,6
tt0112025,1,5
tt0477409,1,11
tt0477409,1,1
tt0432661,1,4
tt0432661,1,6
tt0432661,1,5
tt0432661,1,3
tt0432661,1,2
tt0432661,1,1
tt0051287,2,8
tt0051287,1,4
tt0051287,1,12
tt0051287,1,6
tt0051287,1,1
tt0051287,2,5
tt0051287,1,8
tt0051287,1,3
tt0051287,1,7
tt0051287,2,4
tt0051287,2,9
tt0051287,2,11
tt0051287,2,6
tt0051287,2,1
tt0051287,2,12
tt0051287,2,3
tt0051287,1,2
tt0051287,2,7
tt0051287,1,5
tt0051287,1,14
tt0051287,2,2
tt0051287,1,13
tt0051287,1,9
tt0051287,1,11
tt0051287,2,10
tt0051287,1,10
tt0072519,4,15
tt0072519,5,15
tt0072519,3,17
tt0072519,8,17
tt0072519,8,11
tt0072519,9,7
tt0072519,2,1
tt0072519,1,1
tt0072519,11,4
tt0072519,10,17
tt0072519,6,20
tt0072519,11,17
tt0072519,6,2
tt0072519,8,23
tt0072519,8,9
tt0072519,7,8
tt0072519,7,12
tt0072519,9,3
tt0072519,11,20
tt0072519,7,13
tt0072519,10,6
tt0072519,9,10
tt0072519,6,9
tt0072519,3,14
tt0072519,8,15
tt0072519,11,1
tt0072519,11,3
tt0072519,9,17
tt0072519,6,14
tt0072519,7,9
tt0072519,11,11
tt0072519,9,22
tt0072519,9,5
tt0072519,9,8
tt0072519,9,9
tt0072519,9,23
tt0072519,8,25
tt0072519,8,14
tt0072519,9,24
tt0072519,11,2
tt0072519,5,21
tt0072519,10,10
tt0072519,9,21
tt0072519,8,6
tt0072519,8,7
tt0072519,4,12
tt0072519,5,16
tt0072519,3,11
tt0072519,7,7
tt0072519,7,19
tt0072519,7,20
tt0072519,4,19
tt0072519,1,11
tt0072519,5,12
tt0072519,2,21
tt0072519,4,13
tt0072519,2,9
tt0072519,4,20
tt0072519,4,23
tt0072519,4,24
tt0072519,4,25
tt0072519,4,16
tt0072519,2,12
tt0072519,3,1
tt0072519,3,23
tt0072519,2,15
tt0072519,2,13
tt0072519,2,11
tt0072519,6,19
tt0072519,5,5
tt0072519,3,16
tt0072519,4,4
tt0072519,4,5
tt0072519,5,6
tt0072519,10,20
tt0072519,1,6
tt0072519,5,10
tt0072519,10,12
tt0072519,7,11
tt0072519,4,6
tt0072519,8,19
tt0072519,11,16
tt0072519,2,4
tt0072519,5,11
tt0072519,10,19
tt0072519,9,6
tt0072519,5,3
tt0072519,10,21
tt0072519,10,5
tt0072519,9,12
tt0072519,5,4
tt0072519,7,16
tt0072519,10,4
tt0072519,8,13
tt0072519,8,5
tt0072519,10,22
tt0072519,3,15
tt0072519,8,22
tt0072519,3,9
tt0072519,2,10
tt0072519,1,13
tt0072519,4,26
tt0072519,6,8
tt0072519,11,14
tt0072519,9,1
tt0072519,9,2
tt0072519,8,24
tt0072519,1,7
tt0072519,4,17
tt0072519,1,3
tt0072519,3,2
tt0072519,5,14
tt0072519,6,22
tt0072519,6,10
tt0072519,5,17
tt0072519,5,23
tt0072519,2,20
tt0072519,2,3
tt0072519,8,3
tt0072519,3,20
tt0072519,4,10
tt0072519,6,3
tt0072519,5,1
tt0072519,3,24
tt0072519,6,13
tt0072519,5,13
tt0072519,2,14
tt0072519,7,1
tt0072519,5,7
tt0072519,6,11
tt0072519,1,9
tt0072519,8,16
tt0072519,10,1
tt0072519,10,2
tt0072519,10,3
tt0072519,2,19
tt0072519,1,8
tt0072519,2,5
tt0072519,9,19
tt0072519,1,5
tt0072519,9,15
tt0072519,9,16
tt0072519,10,16
tt0072519,7,15
tt0072519,8,4
tt0072519,9,14
tt0072519,8,18
tt0072519,7,18
tt0072519,6,4
tt0072519,6,5
tt0072519,11,23
tt0072519,6,24
tt0072519,4,3
tt0072519,6,12
tt0072519,10,18
tt0072519,9,11
tt0072519,7,6
tt0072519,10,14
tt0072519,11,24
tt0072519,11,12
tt0072519,11,13
tt0072519,9,25
tt0072519,7,17
tt0072519,11,5
tt0072519,7,14
tt0072519,11,19
tt0072519,2,23
tt0072519,8,12
tt0072519,11,18
tt0072519,3,10
tt0072519,6,1
tt0072519,6,15
tt0072519,6,16
tt0072519,4,18
tt0072519,2,17
tt0072519,4,8
tt0072519,3,12
tt0072519,10,13
tt0072519,4,11
tt0072519,9,13
tt0072519,6,7
tt0072519,6,23
tt0072519,11,15
tt0072519,11,6
tt0072519,9,20
tt0072519,4,1
tt0072519,4,2
tt0072519,5,19
tt0072519,8,8
tt0072519,4,14
tt0072519,7,2
tt0072519,7,3
tt0072519,7,4
tt0072519,7,5
tt0072519,3,4
tt0072519,10,8
tt0072519,6,21
tt0072519,11,22
tt0072519,3,21
tt0072519,5,20
tt0072519,5,18
tt0072519,3,6
tt0072519,10,7
tt0072519,8,2
tt0072519,8,20
tt0072519,8,21
tt0072519,11,21
tt0072519,11,10
tt0072519,4,7
tt0072519,2,24
tt0072519,9,26
tt0072519,11,7
tt0072519,5,22
tt0072519,3,8
tt0072519,10,15
tt0072519,9,18
tt0072519,11,8
tt0072519,2,7
tt0072519,4,22
tt0072519,5,9
tt0072519,10,11
tt0072519,6,6
tt0072519,10,9
tt0072519,11,9
tt0425695,1,42
tt0090461,2,5
tt0161154,1,4
tt0161154,1,1
tt0161154,1,5
tt0161154,1,3
tt0085038,1,4
tt0085038,1,5
tt0085038,1,10
tt0085038,1,2
tt0085038,1,3
tt0085038,1,1
tt0085038,1,13
tt0296358,1,4
tt0198161,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0108821,NULL,NULL
tt0118355,1,4
tt0118355,1,5
tt0118356,1,17
tt0118356,1,7
tt0118356,1,10
tt0118356,1,16
tt0118356,1,15
tt0118356,1,11
tt0118356,1,6
tt0118356,1,5
tt0118356,1,8
tt0118356,1,13
tt0118356,1,14
tt0118356,1,9
tt0118356,1,2
tt0118356,1,12
tt0118356,1,4
tt0118356,1,3
tt0118356,1,1
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0481980,NULL,NULL
tt0159881,2,162
tt0159881,2,163
tt0159881,6,61
tt0159881,6,65
tt0159881,9,216
tt0159881,9,217
tt0159881,9,218
tt0159881,9,219
tt0159881,9,220
tt0159881,10,64
tt0159881,12,14
tt0159881,12,15
tt0159881,12,16
tt0159881,13,119
tt0159881,13,120
tt0159881,13,152
tt0159881,13,230
tt0159881,14,1
tt0159881,14,2
tt0159881,14,3
tt0159881,14,4
tt0159881,14,45
tt0159881,14,61
tt0159881,14,62
tt0159881,14,63
tt0159881,14,64
tt0159881,14,119
tt0159881,14,120
tt0159881,16,47
tt0159881,16,50
tt0159881,16,55
tt0159881,17,100
tt0159881,17,105
tt0159881,19,99
tt0159881,19,173
tt0159881,20,83
tt0159881,20,193
tt0159881,20,206
tt0159881,21,62
tt0159881,21,121
tt0159881,21,122
tt0159881,21,123
tt0159881,21,124
tt0159881,21,125
tt0159881,21,208
tt0159881,21,211
tt0159881,22,9
tt0461628,NULL,NULL
tt0318899,17,14
tt0318899,18,23
tt0318899,20,24
tt0318899,NULL,NULL
tt0318899,18,18
tt0318899,18,21
tt0318899,NULL,NULL
tt0318899,20,27
tt0318899,20,26
tt0318899,19,5
tt0318899,19,14
tt0318899,19,15
tt0318899,NULL,NULL
tt0318899,18,31
tt0318899,18,14
tt0318899,18,25
tt0318899,18,27
tt0318899,18,26
tt0318899,18,29
tt0318899,18,30
tt0318899,NULL,NULL
tt0318899,20,28
tt0309171,NULL,NULL
tt0296693,1,11
tt0296693,1,12
tt0296693,1,13
tt0296693,2,1
tt0296693,2,10
tt0296693,2,11
tt0296693,2,12
tt0296693,2,13
tt0296693,2,2
tt0296693,2,3
tt0296693,2,4
tt0296693,2,5
tt0296693,2,7
tt0296693,2,8
tt0296693,2,9
tt0296693,3,2
tt0296693,3,6
tt0296693,1,1
tt0290966,1,18
tt0290966,1,4
tt0290966,1,7
tt0290966,2,8
tt0290966,2,4
tt0290966,1,8
tt0290966,2,14
tt0290966,2,15
tt0290966,1,10
tt0290966,2,1
tt0290966,2,2
tt0290966,1,3
tt0290966,1,16
tt0290966,1,13
tt0290966,1,17
tt0290966,1,9
tt0290966,1,15
tt0290966,2,5
tt0290966,2,9
tt0290966,2,3
tt0290966,1,6
tt0290966,2,12
tt0290966,1,1
tt0290966,2,6
tt0290966,2,11
tt0290966,2,10
tt0290966,2,13
tt0290966,1,12
tt0290966,1,11
tt0290966,1,19
tt0290966,1,20
tt0290966,1,5
tt0290966,1,14
tt0290966,2,7
tt0450219,1,1
tt0450219,1,2
tt0450219,1,3
tt0450219,1,4
tt0450219,1,5
tt0450219,2,1
tt0450219,2,2
tt0450219,2,3
tt0450219,2,4
tt0450219,2,5
tt0059999,1,2
tt0059999,1,16
tt0059999,1,14
tt0059999,1,1
tt0059999,1,8
tt0059999,1,13
tt0059999,1,4
tt0059999,1,15
tt0059999,1,12
tt0059999,1,9
tt0059999,1,5
tt0059999,1,6
tt0059999,1,11
tt0059999,1,10
tt0059999,1,3
tt0059999,1,7
tt0437013,1,1
tt0437013,1,4
tt0437013,1,2
tt0437013,1,3
tt0292808,1,1
tt0292808,1,3
tt0292808,1,4
tt0292808,1,5
tt0043209,NULL,NULL
tt0341826,NULL,NULL
tt0341826,NULL,NULL
tt0341826,NULL,NULL
tt0341826,NULL,NULL
tt0341826,NULL,NULL
tt0056766,1,1
tt0120974,1,1
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0120974,NULL,NULL
tt0211816,3,10
tt0211816,3,19
tt0211816,NULL,NULL
tt0211816,NULL,NULL
tt0211816,3,1
tt0211816,3,6
tt0211816,NULL,NULL
tt0211816,NULL,NULL
tt0211816,NULL,NULL
tt0211816,3,2
tt0211816,2,15
tt0211816,NULL,NULL
tt0211816,3,7
tt0211816,1,10
tt0211816,3,17
tt0211816,3,18
tt0211816,NULL,NULL
tt0211816,3,3
tt0211816,3,21
tt0211816,2,21
tt0211816,2,2
tt0211816,2,11
tt0211816,2,1
tt0211816,1,16
tt0211816,3,14
tt0211816,NULL,NULL
tt0211816,3,20
tt0211816,2,16
tt0211816,2,7
tt0211816,2,17
tt0211816,3,12
tt0211816,2,14
tt0211816,2,3
tt0211816,3,24
tt0211816,3,4
tt0392974,1,1
tt0392974,1,10
tt0392974,1,11
tt0392974,1,12
tt0392974,1,13
tt0392974,1,14
tt0392974,1,15
tt0392974,1,16
tt0392974,1,2
tt0392974,1,3
tt0392974,1,4
tt0392974,1,5
tt0392974,1,6
tt0392974,1,7
tt0392974,1,8
tt0392974,1,9
tt0392974,2,1
tt0392974,2,15
tt0392974,2,16
tt0392974,2,2
tt0392974,2,3
tt0392974,2,4
tt0392974,2,5
tt0392974,2,6
tt0392974,2,8
tt0392974,3,3
tt0392974,3,4
tt0392974,3,5
tt0096618,1,3
tt0096618,1,4
tt0346305,NULL,NULL
tt0395867,NULL,NULL
tt0395867,NULL,NULL
tt0156196,1,1
tt0156196,2,7
tt0156196,1,9
tt0156196,1,3
tt0156196,1,5
tt0156196,1,10
tt0156196,1,18
tt0156196,1,15
tt0156196,2,4
tt0156196,1,21
tt0156196,2,19
tt0156196,1,2
tt0156196,1,14
tt0156196,1,22
tt0156196,2,14
tt0156196,2,10
tt0156196,2,16
tt0156196,2,6
tt0156196,2,1
tt0156196,2,11
tt0156196,2,8
tt0156196,1,4
tt0156196,1,20
tt0156196,2,20
tt0156196,2,15
tt0156196,1,13
tt0156196,2,12
tt0156196,2,3
tt0156196,1,11
tt0156196,1,8
tt0156196,2,9
tt0156196,2,17
tt0156196,1,7
tt0156196,1,6
tt0156196,1,12
tt0156196,2,18
tt0156196,1,19
tt0156196,2,13
tt0081882,1,1
tt0081882,1,3
tt0081882,1,2
tt0086738,NULL,NULL
tt0086738,1,3
tt0086738,1,2
tt0388607,1,17
tt0388607,1,4
tt0388607,1,18
tt0388607,1,8
tt0354306,3,8
tt0354306,1,12
tt0354306,3,10
tt0354306,3,7
tt0354306,5,10
tt0354306,5,13
tt0354306,5,5
tt0354306,4,6
tt0354306,1,13
tt0354306,1,4
tt0354306,1,9
tt0354306,1,5
tt0354306,1,2
tt0354306,4,13
tt0354306,3,6
tt0354306,2,5
tt0354306,4,2
tt0354306,3,11
tt0354306,2,1
tt0354306,2,12
tt0354306,1,11
tt0354306,5,3
tt0354306,2,6
tt0354306,3,5
tt0354306,4,5
tt0354306,2,11
tt0354306,2,2
tt0354306,5,9
tt0354306,4,9
tt0354306,3,13
tt0354306,2,10
tt0354306,5,8
tt0354306,2,9
tt0354306,3,4
tt0354306,2,4
tt0354306,5,6
tt0354306,2,7
tt0354306,4,7
tt0354306,4,8
tt0354306,2,8
tt0354306,2,3
tt0354306,1,7
tt0354306,4,10
tt0354306,5,4
tt0354306,5,1
tt0354306,3,3
tt0354306,1,10
tt0354306,3,1
tt0354306,3,9
tt0354306,5,11
tt0354306,5,7
tt0354306,5,2
tt0354306,4,12
tt0354306,2,13
tt0354306,4,11
tt0055683,1,24
tt0055683,3,5
tt0055683,2,35
tt0055683,3,4
tt0055683,2,39
tt0429380,1,3
tt0429380,1,1
tt0429380,1,4
tt0429380,1,9
tt0429380,1,10
tt0429380,1,2
tt0429380,1,5
tt0429380,1,8
tt0429380,1,6
tt0429380,1,7
tt0354307,NULL,NULL
tt0354307,NULL,NULL
tt0354307,NULL,NULL
tt0354307,NULL,NULL
tt0354307,NULL,NULL
tt0354307,NULL,NULL
tt0354307,NULL,NULL
tt0354307,NULL,NULL
tt0074010,1,8
tt0074010,1,5
tt0074010,1,9
tt0074010,1,6
tt0074010,1,1
tt0074010,1,2
tt0074010,1,10
tt0074010,1,7
tt0074010,1,4
tt0074010,1,3
tt0068086,1,4
tt0068086,1,6
tt0068086,1,1
tt0068086,1,7
tt0068086,1,5
tt0294116,1,5
tt0294116,1,4
tt0294116,1,2
tt0294116,1,3
tt0495660,1,10
tt0495660,1,11
tt0495660,1,13
tt0495660,1,2
