tconst,numVotes,averageRating
tt0004091,740,5.1
tt0004099,351,5.1
tt0004100,640,6.1
tt0004101,846,6.1
tt0004102,545,5.4
tt0004108,523,6.4
tt0004121,31,5.3
tt0004134,326,6.6
tt0004146,10,7.6
tt0004150,323,6
tt0004164,17,2.9
tt0004167,6,7
tt0004168,8,5
tt0004179,12,5.4
tt0004181,1012,7.3
tt0004182,36,7.4
tt0004189,2047,5.8
tt0004193,25,4.7
tt0004194,876,5.9
tt0004196,24,5.9
tt0004199,10,4.8
tt0004209,29,7
tt0004210,949,5.8
tt0004212,164,5.6
tt0004223,24,7.2
tt0004229,5,8.2
tt0004238,6,5.5
tt0004243,20,4.7
tt0004249,5,4.2
tt0004257,5,5
tt0004260,6,9
tt0004268,9,5.3
tt0004272,5,6.4
tt0004277,565,5.7
tt0004279,173,5.6
tt0004280,659,5.6
tt0004282,873,5.8
tt0004284,1002,5.6
tt0004286,228,5.2
tt0004288,1348,5.5
tt0004295,6,8.8
tt0004307,5,6
tt0004311,918,6
tt0004316,17,6.2
tt0004319,8,4.8
tt0004323,5,6.6
tt0004325,7,5.4
tt0004328,6,6
tt0004336,10,5.4
tt0004367,7,7.4
tt0004369,11,5.7
tt0004374,8,4.2
tt0004384,8,4.4
tt0004387,10,6.3
tt0004390,56,6.2
tt0004391,17,5.9
tt0004393,80,6.8
tt0004395,634,6.2
tt0004399,13,6.1
tt0004403,7,7.4
tt0004408,50,5.4
tt0004413,141,6.4
tt0004426,7,6.3
tt0004442,27,4.7
tt0004457,297,5.6
tt0004465,820,7.6
tt0004475,14,5.2
tt0004499,503,5.8
tt0004518,727,5.1
tt0004525,24,6
tt0004536,18,5.3
tt0004537,13,5.7
tt0004545,7,3.7
tt0004546,1106,6.4
tt0004555,26,6.3
tt0004558,6,5.7
tt0004562,12,5.9
tt0004571,11,6.1
tt0004573,5,6.2
tt0004593,16,6.7
tt0004630,30,6.6
tt0004635,720,6.2
tt0004637,594,5.4
tt0004646,7,6.1
tt0004651,5,5.4
tt0004662,11,5.9
tt0004670,853,5.4
tt0004681,109,6.5
tt0004691,14,4.7
tt0004693,705,5.5
tt0004707,2850,7.1
tt0004712,102,6.3
tt0004728,9,3.1
tt0004730,158,7.9
tt0004736,798,5.8
tt0004740,9,5.8
tt0004743,69,5.5
tt0004757,6,6.8
tt0004766,123,5.8
tt0004792,6,6.3
tt0004821,5,9.2
tt0004825,184,6.5
tt0004836,56,5
tt0004837,12,7.2
tt0004838,106,5.8
tt0004846,10,5.4
tt0004847,9,4.8
tt0004849,17,6.8
tt0004853,10,7.8
tt0004866,5,3.8
tt0004869,10,5.1
tt0004870,55,5.2
tt0004872,172,6.2
tt0004873,274,6.3
tt0004887,19,4.9
tt0004888,28,5.1
tt0004889,20,5.7
tt0004905,15,5.7
tt0004907,11,7.8
tt0004908,12,5.6
tt0004913,5,5.2
tt0004936,1339,6.8
tt0004942,6,4.3
tt0004968,6,3.2
tt0004971,56,5.4
tt0004972,18293,6.7
tt0004974,7,3.3
tt0005003,5,6
tt0005005,7,5.4
tt0005026,26,6.1
tt0005040,6,7.7
tt0005041,41,6.9
tt0005044,1199,5.9
tt0005047,25,5.5
tt0005049,5,7
tt0005050,7,5.3
tt0005053,15,6.5
tt0005054,15,8.4
tt0005059,37,6.5
tt0005060,736,6.9
tt0005061,11,3.6
tt0005068,21,5.3
tt0005074,1569,6.8
tt0005076,34,6.6
tt0005077,1079,6.1
tt0005078,1910,6.6
tt0005084,52,6.4
tt0005087,6,3.3
tt0005108,9,5
tt0005114,48,5.2
tt0005124,6,6
tt0005147,90,5.4
tt0005149,180,6.1
tt0005160,6,5
tt0005161,7,6.4
tt0005163,10,6.7
tt0005172,7,5.9
tt0005179,7,6
tt0005180,12,6.9
tt0005190,6,8.2
tt0005192,6,6
tt0005196,7,8.3
tt0005198,215,6
tt0005199,42,5.5
tt0005200,24,6.8
tt0005204,55,6
tt0005205,53,5.5
tt0005209,8,5.6
tt0005211,6,3.8
tt0005214,14,5
tt0005220,111,5.9
tt0005228,9,5.8
tt0005231,14,2.8
tt0005246,45,6.3
tt0005302,11,6.6
tt0005309,153,5.7
tt0005310,197,5.7
tt0005312,123,5.8
tt0005313,194,6
tt0005314,215,5.6
tt0005315,157,6.2
tt0005316,54,6.3
tt0005317,247,6.4
tt0005336,251,5.5
tt0005339,599,5.9
tt0005352,5,4.8
tt0005353,23,7.3
tt0005354,128,5.8
tt0005381,15,5.4
tt0005384,16,7.8
tt0005393,9,5
tt0005402,128,6.7
tt0005414,170,7.1
tt0005419,6,7.2
tt0005431,9,6
tt0005435,6,4.3
tt0005436,56,5.1
tt0005437,25,5
tt0005443,39,5.3
tt0005444,83,5.3
tt0005446,16,6.8
tt0005458,7,8.6
tt0005460,32,5.5
tt0005475,58,4.9
tt0005481,7,5.6
tt0005482,8,4.9
tt0005488,5,5.6
tt0005489,1232,6.2
tt0005490,6,6.3
tt0005496,6,7.2
tt0005502,6,8.3
tt0005513,13,3.8
tt0005514,12,3.6
tt0005522,13,6.5
tt0005529,181,7.1
tt0005535,17,7.8
tt0005542,1068,5.8
tt0005551,11,7.4
tt0005556,5,9
tt0005557,221,6.5
tt0005562,5,2.8
tt0005566,7,6.1
tt0005571,852,6
tt0005579,11,5.8
tt0005582,7,5.7
tt0005586,17,6.5
tt0005589,11,6.2
tt0005590,36,6.4
tt0005592,7,6.4
tt0005600,24,5.9
tt0005613,7,6.3
tt0005615,18,7.2
tt0005621,6,6.7
tt0005622,112,6.9
tt0005654,110,5.1
tt0005656,26,5.8
tt0005660,84,5.6
tt0005661,52,6
tt0005663,5,6
tt0005674,15,5.2
tt0005675,69,5.4
tt0005676,182,6.1
tt0005677,163,6
tt0005678,186,6
tt0005679,143,5.2
tt0005680,64,6.3
tt0005682,33,5.3
tt0005683,25,6.2
tt0005703,57,5.3
tt0005719,102,5.8
tt0005731,23,6.1
tt0005733,6,6.8
tt0005739,5,6.4
tt0005753,76,5.4
tt0005756,6,7.3
tt0005758,12,7.8
tt0005771,10,6.5
tt0005780,5,7.4
tt0005808,7,5.3
tt0005809,295,6.1
tt0005810,1156,6.1
tt0005812,1213,6.6
tt0005823,17,7
tt0005832,21,5.8
tt0005838,24,4.2
tt0005845,15,6.7
tt0005864,140,5.7
tt0005875,29,5.8
tt0005878,5,4.8
tt0005879,5,8
tt0005891,76,5.1
tt0005910,813,5.7
tt0005915,27,6.6
tt0005916,619,6.9
tt0005928,10,5.1
tt0005931,12,7.9
tt0005939,7,5
tt0005945,15,8.8
tt0005951,357,7.1
tt0005955,64,5.5
tt0005956,6,8.5
tt0005960,820,7
tt0005962,23,6.4
tt0005978,6,4.7
tt0005987,5,6.8
tt0005992,16,6
tt0005994,6,8.5
tt0005998,10,4.9
tt0005999,7,4.7
tt0006008,7,6
tt0006026,31,5.6
tt0006032,993,6.3
tt0006041,5,6.6
tt0006062,15,5.3
tt0006079,5,6
tt0006088,5,4.8
tt0006101,7,7.3
tt0006102,37,5.4
tt0006115,117,5.4
tt0006134,10,6
tt0006145,142,5.5
tt0006150,19,5
tt0006157,14,3.9
tt0006160,11,8.2
tt0006177,2304,7.1
tt0006182,67,6.1
tt0006201,6,4
tt0006206,3391,6.9
tt0006210,5,5.2
tt0006213,6,5
tt0006215,32,5.3
tt0006241,10,7.9
tt0006243,8,5.6
tt0006258,22,6
tt0006262,54,6.1
tt0006276,8,7.4
tt0006283,14,6.8
tt0006291,11,7.8
tt0006293,17,5.2
tt0006296,82,5.7
tt0006299,6,9.3
tt0006309,1212,6.6
tt0006313,1086,6.4
tt0006318,8,5.5
tt0006327,117,6.2
tt0006333,1214,7
tt0006339,13,4.3
tt0006343,7,5.3
tt0006349,171,6.1
tt0006350,6,5.5
tt0006354,23,5.3
tt0006357,38,6.2
tt0006358,7,9
tt0006359,49,6.1
tt0006363,7,6
tt0006373,7,8.9
tt0006386,20,7
tt0006397,25,5.5
tt0006399,33,5.6
tt0006405,278,6.7
tt0006409,19,7.9
tt0006413,6,5.5
tt0006414,1810,7.1
tt0006426,11,5.3
tt0006444,5,5
tt0006449,89,5.6
tt0006453,12,4.9
tt0006454,5,6.2
tt0006456,10,7.2
tt0006457,14,5.5
tt0006481,38,6.1
tt0006494,103,6.4
tt0006505,5,7.8
tt0006509,536,6.6
tt0006511,33,6
tt0006517,204,6.2
tt0006547,13,6.9
tt0006548,1475,6.8
tt0006562,118,6.6
tt0006564,9,5.1
tt0006568,23,7.1
tt0006570,6,5.8
tt0006588,5,6.2
tt0006589,90,7.2
tt0006592,7,4.4
tt0006593,45,4.8
tt0006598,6,6.5
tt0006600,10,4.6
tt0006601,5,5
tt0006614,29,6.7
tt0006617,159,6.1
tt0006621,11,6.2
tt0006637,5,8
tt0006645,10,5.1
tt0006653,9,6.6
tt0006664,27,5.9
tt0006666,15,7
tt0006668,293,6.9
tt0006673,8,4.5
tt0006679,7,5
tt0006684,1754,6.6
tt0006688,93,6.5
tt0006689,1626,6.7
tt0006692,7,4.7
tt0006699,7,4.9
tt0006703,39,6.1
tt0006706,13,6.1
tt0006713,13,6.3
tt0006726,5,4.8
tt0006731,568,6.6
tt0006736,68,6.9
tt0006745,452,6.5
tt0006751,21,6.3
tt0006753,85,6.8
tt0006761,29,6.3
tt0006764,191,6.5
tt0006766,6,7.7
tt0006773,13,6.1
tt0006780,654,6.8
tt0006782,81,4.6
tt0006796,12,5.9
tt0006801,100,5.6
tt0006803,6,6.7
tt0006809,80,6.2
tt0006813,21,7.7
tt0006819,18,6.6
tt0006820,49,6.3
tt0006826,757,6.8
tt0006829,6,4.7
tt0006831,6,5.7
tt0006835,13,3.7
tt0006843,5,3.8
tt0006846,7,5.9
tt0006864,11501,8
tt0006867,10,6.2
tt0006886,683,6.7
tt0006893,9,4.6
tt0006895,46,5.8
tt0006902,30,5.8
tt0006913,10,6
tt0006914,7,6.1
tt0006932,17,7.3
tt0006943,11,6.3
tt0006952,14,4.6
tt0006963,29,4.3
tt0006978,196,5.2
tt0006991,14,4
tt0006995,12,6.6
tt0006997,29,6
tt0007003,44,5.3
tt0007005,9,6.3
tt0007012,10,5.7
tt0007023,9,4.7
tt0007031,39,6.4
tt0007034,8,8.4
tt0007047,530,6.8
tt0007049,38,6.7
tt0007061,5,4.4
tt0007070,5,4.8
tt0007098,73,6.1
tt0007100,18,7.6
tt0007108,692,7
tt0007110,7,7.9
tt0007111,5,7.6
tt0007116,9,6.1
tt0007118,7,8.7
tt0007120,12,8
tt0007136,45,6.1
tt0007142,15,6.8
tt0007145,2284,7.2
tt0007151,32,7.7
tt0007160,7,7.4
tt0007162,2319,7.2
tt0007167,11,4.7
tt0007177,83,4.6
tt0007183,392,7
tt0007184,6,6
tt0007194,1145,6.6
tt0007197,7,4.1
tt0007202,34,6.6
tt0007208,47,5.3
tt0007220,5,5.6
tt0007240,31,6.7
tt0007246,5,3.6
tt0007250,6,6.3
tt0007255,8,4.8
tt0007257,529,6.6
tt0007260,85,6.7
tt0007263,14,5.8
tt0007264,2538,7.2
tt0007272,9,7
tt0007278,10,6.3
tt0007279,18,5.1
tt0007297,8,6.8
tt0007308,9,5
tt0007309,113,5.8
tt0007338,172,6.3
tt0007340,72,6.5
tt0007361,294,6.2
tt0007367,478,6.5
tt0007368,30,6.5
tt0007375,12,2.8
tt0007380,6,8
tt0007410,5,5.6
tt0007413,48,5.8
tt0007422,15,6.2
tt0007433,403,7.6
tt0007439,100,5.6
tt0007453,16,6.9
tt0007454,17,6.4
tt0007459,59,6.7
tt0007473,8,6.8
tt0007476,720,5.4
tt0007506,5,5
tt0007507,1938,7
tt0007514,8,7.4
tt0007522,56,6.2
tt0007530,113,7
tt0007539,5,7.4
tt0007558,309,6.3
tt0007567,102,5.5
tt0007590,28,6.4
tt0007610,141,5.7
tt0007613,2731,7.5
tt0007617,57,5.6
tt0007620,20,5.2
tt0007624,88,5.9
tt0007626,7,4.9
tt0007646,26,7.4
tt0007669,8,6.5
tt0007673,8,5.4
tt0007678,5,7.8
tt0007679,6,5.3
tt0007686,60,6.8
tt0007698,29,4.9
tt0007699,13,5.4
tt0007702,16,7.1
tt0007709,68,5.3
tt0007711,10,7.1
tt0007720,61,6.2
tt0007726,11,6.1
tt0007755,363,5.9
tt0007761,1012,6.4
tt0007764,129,5.9
tt0007765,7,5
tt0007769,5,8.2
tt0007774,6,5.5
tt0007778,6,8.5
tt0007791,18,4.6
tt0007795,28,7.1
tt0007801,266,6
tt0007802,130,6
tt0007809,14,4.1
tt0007811,8,7
tt0007812,10,6.1
tt0007819,1142,6.4
tt0007825,31,7.1
tt0007832,2478,7.3
tt0007834,5,6.6
tt0007854,5,6.8
tt0007865,6,7.3
tt0007867,7,8.1
tt0007873,24,6.5
tt0007880,3743,7.6
tt0007910,32,7.3
tt0007927,9,7
tt0007931,13,7.2
tt0007933,5,5.6
tt0007942,15,5
tt0007956,52,6.1
tt0007958,13,6.5
tt0007983,82,6.8
tt0007984,8,4.6
tt0007986,8,5.9
tt0007992,26,6.8
tt0007998,13,6.9
tt0008010,7,5.9
tt0008011,96,6.5
tt0008022,8,5
tt0008024,15,7.2
tt0008029,12,6.5
tt0008036,5,5.6
tt0008039,8,5.2
tt0008041,10,6.8
tt0008060,52,5.5
tt0008072,10,6.2
tt0008075,15,6.7
tt0008086,52,5.8
tt0008099,63,5.9
tt0008100,385,6.8
tt0008112,656,6.1
tt0008130,5,6
tt0008133,5775,7.8
tt0008134,5,6.8
tt0008144,12,5.2
tt0008150,379,6.5
tt0008151,5,4.2
tt0008161,30,6.4
tt0008163,7,4.1
tt0008164,9,4.6
tt0008176,5,9.2
tt0008177,7,6.6
tt0008188,534,6.5
tt0008196,559,6.6
tt0008207,6,5.2
tt0008212,57,5.9
tt0008234,8,5.6
tt0008241,6,6.7
tt0008252,54,6.6
tt0008259,26,7
tt0008271,21,4.4
tt0008279,78,6.5
tt0008281,14,8
tt0008305,13,5.9
tt0008309,216,6.5
tt0008319,57,6.2
tt0008329,53,5.8
tt0008331,42,4.8
tt0008338,27,4.9
tt0008348,6,4.7
tt0008355,12,6.1
tt0008359,15,5.9
tt0008362,43,7.1
tt0008371,8,8.2
tt0008372,18,6.7
tt0008374,14,6
tt0008377,589,6
tt0008389,20,5.8
tt0008395,309,7.1
tt0008401,51,5.6
tt0008411,10,6
tt0008416,5,5.8
tt0008426,5,8
tt0008431,7,6.1
tt0008442,25,7.7
tt0008443,1054,6.8
tt0008458,51,6.6
tt0008476,8,5.9
tt0008489,67,6.8
tt0008493,22,5
tt0008498,43,6.4
tt0008499,655,7
tt0008500,143,6.4
tt0008519,640,6.7
tt0008523,817,5.8
tt0008526,8,8.8
tt0008528,8,8.9
tt0008536,87,7.1
tt0008541,49,5.2
tt0008543,7,8
tt0008547,19,4.9
tt0008550,65,6.5
tt0008551,24,5.1
tt0008558,7,5.4
tt0008561,47,6.5
tt0008565,7,6.4
tt0008571,45,6.6
tt0008579,5,5.2
tt0008605,16,4.8
tt0008614,7,7.9
tt0008623,9,6.7
tt0008628,26,5.7
tt0008634,276,6.2
tt0008636,9,4.6
tt0008639,102,6.8
tt0008651,7,4.4
tt0008652,71,6.4
tt0008657,18,6.3
tt0008658,7,5.1
tt0008662,17,5
tt0008663,1072,7.4
tt0008670,29,5.1
tt0008672,131,6.8
tt0008679,435,6.6
tt0008687,103,6.4
tt0008688,79,8
tt0008690,27,5.5
tt0008692,20,5.6
tt0008696,11,7.1
tt0008710,109,6.9
tt0008720,6,5.5
tt0008723,35,6.9
tt0008725,23,6.4
tt0008730,16,6.6
tt0008735,18,5.9
tt0008745,8,4.6
tt0008759,8,5.5
tt0008761,11,3.4
tt0008764,20,5.9
tt0008775,442,6.9
tt0008786,26,6.4
tt0008800,63,7
tt0008804,9,4.8
tt0008806,7,5
tt0008807,59,6.8
tt0008810,12,5.3
tt0008811,123,5.2
tt0008821,5,2.8
tt0008822,52,6.1
tt0008825,8,5.5
tt0008826,24,5.8
tt0008827,678,6.6
tt0008836,12,5
tt0008843,82,6.1
tt0008844,222,6.2
tt0008848,29,4.7
tt0008854,441,5.5
tt0008860,15,4.5
tt0008865,6,7.8
tt0008866,22,5.2
tt0008874,784,6.8
tt0008876,5,8
tt0008879,1163,7.2
tt0008882,10,7.4
tt0008884,68,6.6
tt0008891,605,6.9
tt0008892,50,6.1
tt0008899,27,6.6
tt0008902,7,6.3
tt0008907,735,5.6
tt0008918,12,6.2
tt0008930,9,6.6
tt0008933,7,9.1
tt0008950,197,6.2
tt0008952,9,8
tt0008955,15,9.1
tt0008957,11,4.6
tt0008961,125,6.1
tt0008972,16,6.7
tt0008975,906,6.7
tt0008978,28,4.8
tt0008983,7,5
tt0008984,23,7.9
tt0008990,5,6
tt0008998,8,7.1
tt0009014,91,6.1
tt0009015,38,4.8
tt0009017,5,8
tt0009018,5408,7.8
tt0009020,7,7.6
tt0009045,55,5.3
tt0009046,6,6.7
tt0009047,23,6.9
tt0009062,427,6.2
tt0009063,5,6.8
tt0009071,36,5.2
tt0009079,14,7.2
tt0009082,10,6.7
tt0009086,252,6.5
tt0009088,69,6
tt0009096,17,6.1
tt0009099,51,6.4
tt0009104,24,7.6
tt0009105,136,6
tt0009109,59,6.5
tt0009123,701,6.1
tt0009125,16,4.4
tt0009128,6,8.3
tt0009130,11,6.8
tt0009133,15,6.7
tt0009136,8,7
tt0009137,12,7
tt0009142,23,6.4
tt0009144,20,5
tt0009145,39,5.7
tt0009150,724,6.6
tt0009153,51,6.4
tt0009170,5,5.6
tt0009171,82,6.1
tt0009179,22,5.8
tt0009193,10,5.6
tt0009204,7,7
tt0009205,9,7.3
tt0009209,10,7
tt0009212,5,6
tt0009214,40,5.7
tt0009220,5,7
tt0009240,14,5.9
tt0009241,558,6.6
tt0009246,192,5.6
tt0009247,7,5.3
tt0009249,9,4.1
tt0009252,16,5.7
tt0009259,6,4.2
tt0009273,32,6.8
tt0009286,7,3.9
tt0009302,7,7.1
tt0009305,9,6.6
tt0009306,22,7.4
tt0009309,18,6.6
tt0009316,87,6.6
tt0009322,9,4.9
tt0009326,80,6.5
tt0009334,5,7.6
tt0009356,582,6.5
tt0009358,7,6.3
tt0009359,5,4.8
tt0009369,926,7.1
tt0009389,464,5.8
tt0009400,8,6.8
tt0009405,17,6.6
tt0009406,26,5.6
tt0009419,11,7.1
tt0009420,19,6.5
tt0009434,195,5.8
tt0009436,12,8.1
tt0009440,127,6.6
tt0009454,5,7.6
tt0009466,655,6.4
tt0009470,5,8.2
tt0009471,5,5.8
tt0009475,440,6.5
tt0009480,12,6.3
tt0009483,5,8.6
tt0009492,15,8.2
tt0009494,21,4.7
tt0009502,6,8.2
tt0009522,73,5.8
tt0009523,8,7.5
tt0009544,18,8.3
tt0009546,9,5.1
tt0009549,5,8.2
tt0009550,19,7
tt0009551,5,7.8
tt0009558,23,4.2
tt0009559,239,6.7
tt0009560,17,6.9
tt0009563,21,4
tt0009568,27,7.2
tt0009573,19,5.8
tt0009580,19,3.7
tt0009596,7,5.7
tt0009604,5,6.2
tt0009608,640,7.4
tt0009610,8,6.8
tt0009611,4437,6.9
tt0009619,5,6.6
tt0009620,722,7
tt0009622,7,5.4
tt0009629,45,5.7
tt0009630,6,8.3
tt0009631,10,4.3
tt0009650,12,4.8
tt0009651,10,6.8
tt0009652,1172,7.4
tt0009659,12,5.9
tt0009676,12,6.5
tt0009677,11,7.1
tt0009678,230,6.4
tt0009682,523,6
tt0009690,20,4
tt0009694,52,6.8
tt0009696,21,4.4
tt0009700,6,5
tt0009701,184,7.4
tt0009721,10,6.3
tt0009732,201,5.8
tt0009737,78,6.1
tt0009750,7,4.1
tt0009754,8,5.8
tt0009757,25,7.2
tt0009764,15,6.2
tt0009765,11,5.1
tt0009766,5,5.8
tt0009771,9,5.3
tt0009796,199,6.6
tt0009801,5,6.4
tt0009806,36,6.3
tt0009811,22,4.4
tt0009825,10,6.2
tt0009827,8,5.9
tt0009829,10,5.1
tt0009837,22,4.1
tt0009842,6,6.8
tt0009853,19,5.5
tt0009858,6,6.2
tt0009859,28,5.1
tt0009878,818,6.9
tt0009879,45,7.3
tt0009887,783,7
tt0009892,815,6.7
tt0009893,1221,7.1
tt0009894,99,7.1
tt0009899,838,6.7
tt0009900,713,6.9
tt0009903,27,4.1
tt0009905,34,7.1
tt0009915,65,6.8
tt0009916,5,6.2
tt0009918,8,8.6
tt0009927,8,5.5
tt0009932,566,6.1
tt0009937,1083,6.9
tt0009949,33,5.8
tt0009950,19,5.6
tt0009968,7649,7.6
tt0009973,803,7
tt0009976,591,6.6
tt0009977,82,5.3
tt0009978,15,4.1
tt0009986,218,6.6
tt0009989,19,6.6
tt0009996,283,6
tt0010006,33,4.6
tt0010010,5,8.8
tt0010013,21,6.5
tt0010023,28,5.6
tt0010040,1167,7.6
tt0010045,21,5.2
tt0010049,5,9
tt0010057,2110,6.8
tt0010058,7,6.9
tt0010059,7,6.1
tt0010060,729,6.8
tt0010061,36,7.1
tt0010071,977,7.8
tt0010072,125,5.6
tt0010103,600,6.6
tt0010108,63,6.7
tt0010112,38,6
tt0010113,34,6.4
tt0010119,21,4.4
tt0010120,13,3.9
tt0010128,42,5.6
tt0010133,8,4.2
tt0010134,8,4.1
tt0010137,618,7.7
tt0010146,765,7
tt0010155,887,6.8
tt0010158,5,7.6
tt0010162,71,7.9
tt0010178,5,7.8
tt0010180,7,5.3
tt0010181,31,6
tt0010183,9,5
tt0010186,11,4.8
tt0010193,553,6.6
tt0010195,203,7
tt0010198,29,4.4
tt0010199,14,4.4
tt0010200,14,3.6
tt0010203,36,7.5
tt0010206,31,6.9
tt0010208,412,5.7
tt0010209,6,8
tt0010214,10,4.4
tt0010215,9,7.3
tt0010219,333,6.7
tt0010221,503,6
tt0010227,469,6.6
tt0010229,10,5.7
tt0010233,100,5.7
tt0010244,8,8.4
tt0010247,912,7.1
tt0010248,18,6.2
tt0010249,8,5.6
tt0010255,26,6.2
tt0010256,10,6.7
tt0010258,456,6.3
tt0010259,13,6.5
tt0010267,818,6.9
tt0010276,6,5
tt0010279,99,5.9
tt0010281,874,7.1
tt0010292,8,6.8
tt0010298,65,7.4
tt0010307,1006,7.3
tt0010311,63,5.8
tt0010315,13,8.8
tt0010316,12,6.2
tt0010321,266,6.1
tt0010322,59,5.3
tt0010323,43074,8.1
tt0010325,9,5.7
tt0010328,35,6
tt0010330,26,8
tt0010331,6,6.3
tt0010337,6,5
tt0010352,5,6
tt0010356,24,6
tt0010357,11,6.6
tt0010358,13,7.2
tt0010375,40,7
tt0010382,22,6.4
tt0010386,46,6.9
tt0010391,197,7
tt0010402,46,6.6
tt0010412,5,5.8
tt0010418,1462,7.9
tt0010435,140,6.3
tt0010438,23,4.5
tt0010444,7,6.4
tt0010446,80,6.9
tt0010456,120,6.2
tt0010466,124,6
tt0010472,21,4.3
tt0010476,5,4.8
tt0010484,120,6.9
tt0010490,14,6.9
tt0010495,5,4.8
tt0010501,6,7.5
tt0010506,53,5.1
tt0010507,5,6.8
tt0010508,85,6
tt0010516,18,7.5
tt0010522,73,5.4
tt0010532,5,7.6
tt0010533,54,6.1
tt0010534,7,6.4
tt0010540,22,6.8
tt0010541,18,6.5
tt0010544,24,4
tt0010548,14,9.3
tt0010552,44,6.5
tt0010559,65,6.5
tt0010562,9,6.7
tt0010566,9,8.8
tt0010570,8,8.4
tt0010571,5,6.8
tt0010598,608,6.4
tt0010600,1227,7.3
tt0010610,10,5.8
tt0010616,25,7.1
tt0010628,22,4.5
tt0010629,21,4
tt0010632,145,5.4
tt0010635,544,6.7
tt0010640,21,4.2
tt0010641,6,6.7
tt0010648,16,4.2
tt0010651,5,6.6
tt0010656,167,5.6
tt0010662,368,6.7
tt0010668,5,5
tt0010674,11,5.8
tt0010680,190,5.7
tt0010690,5,7.8
tt0010692,5,7.8
tt0010703,14,6.3
tt0010726,783,6.6
tt0010729,7,7.3
tt0010732,121,5.9
tt0010733,5,7
tt0010747,2026,6.8
tt0010754,31,6.5
tt0010755,65,6.8
tt0010757,145,7.3
tt0010764,9,9.2
tt0010767,31,7.2
tt0010791,44,6.4
tt0010793,6,7.2
tt0010795,15,6.7
tt0010799,5,7.4
tt0010806,1238,7.2
tt0010813,6,7.2
tt0010821,331,6.1
tt0010822,7,6.4
tt0010844,256,6.6
tt0010849,10,6.6
tt0010853,65,6.8
tt0010859,18,6
tt0010871,7,6.1
tt0010874,7,5.6
tt0010879,623,7
tt0010890,246,6.4
tt0010905,15,8
tt0010920,7,6.7
tt0010925,689,6.6
tt0010930,248,6.4
tt0010940,8,5.8
tt0010943,18,3.4
tt0010947,21,7.7
tt0010953,89,7
tt0010962,442,6.9
tt0010964,9,8.2
tt0010965,13,5.5
tt0010967,6,8.5
tt0010968,11,4.3
tt0010969,250,6.9
tt0010987,10,6.3
tt0011000,907,6.8
tt0011001,7,6.6
tt0011011,9,6.4
tt0011016,12,5.7
tt0011024,9,5.7
tt0011031,33,6.6
tt0011036,8,6.1
tt0011042,5,6.6
tt0011055,32,5.8
tt0011058,50,6.5
tt0011063,46,6.4
tt0011070,16,7.5
tt0011071,2075,7.1
tt0011073,7,7.1
tt0011076,30,5.9
tt0011078,21,7.1
tt0011079,6,6.8
tt0011093,5,6
tt0011094,7,5.1
tt0011110,6,7.2
tt0011114,5,6.4
tt0011117,6,6.2
tt0011118,6,6.3
tt0011123,46,5.6
tt0011127,8,7.2
tt0011128,76,6.3
tt0011129,23,5.3
tt0011130,3821,7
tt0011131,88,5.4
tt0011133,7,6.9
tt0011136,38,4.9
tt0011137,8,5.8
tt0011144,975,6.9
tt0011157,574,6.7
tt0011163,20,6.2
tt0011172,6,6.5
tt0011173,86,6.5
tt0011174,7,8.1
tt0011193,211,6.7
tt0011205,10,7.8
tt0011211,8,6.9
tt0011216,12,7.9
tt0011217,201,6.8
tt0011221,649,6
tt0011222,6,7.2
tt0011223,651,6.8
tt0011224,9,5.8
tt0011228,16,2.9
tt0011234,9,5.1
tt0011237,5122,7.2
tt0011241,8,4.9
tt0011243,5,5
tt0011253,41,5.8
tt0011256,12,5.7
tt0011257,5,6.8
tt0011263,914,6.7
tt0011267,216,5.4
tt0011273,6,5.5
tt0011277,37,7.7
tt0011284,8,7
tt0011293,741,7
tt0011294,111,7.3
tt0011298,20,4.5
tt0011301,7,6.3
tt0011302,137,7.1
tt0011303,6,6.5
tt0011309,18,3.7
tt0011313,61,6.4
tt0011317,80,7
tt0011318,12,3.3
tt0011324,55,5.9
tt0011325,5,8.6
tt0011327,8,8
tt0011336,14,5.1
tt0011344,74,7
tt0011348,66,7.7
tt0011350,6,7.5
tt0011358,248,6.6
tt0011362,71,7.1
tt0011365,7,4.6
tt0011368,14,6.1
tt0011369,107,7.2
tt0011370,250,7.2
tt0011371,194,6.8
tt0011387,891,6.9
tt0011393,60,5.3
tt0011394,24,7.3
tt0011396,14,6.1
tt0011401,62,6.2
tt0011414,109,7.2
tt0011415,65,6.9
tt0011421,10,2.8
tt0011428,8,6.4
tt0011433,10,4.5
tt0011439,1755,7.3
tt0011440,155,6.7
tt0011450,15,7.7
tt0011459,17,5.9
tt0011474,71,7.1
tt0011481,17,6.2
tt0011487,9,5.3
tt0011495,9,4.6
tt0011499,52,7.3
tt0011506,6,5.2
tt0011507,5,6.6
tt0011508,2805,7.7
tt0011513,155,5.9
tt0011521,810,7
tt0011522,39,7.1
tt0011525,16,7.6
tt0011533,9,5.4
tt0011534,11,6.1
tt0011541,5241,8.2
tt0011545,325,5.8
tt0011548,64,6.4
tt0011549,5,4.8
tt0011565,1570,7.5
tt0011568,20,6.2
tt0011575,7,5.9
tt0011588,260,6.9
tt0011603,18,3.1
tt0011604,6,4.7
tt0011607,786,7.5
tt0011612,25,5.6
tt0011617,22,6.3
